app_id,GOOD,BAD,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,target,income_to_age_ratio,employment_ratio,age_group,income_group
-3257.0,,,17-Jun-20,0.0,13,22.0,3.0,1,1.0,3250.0,6.0,3.0,60.0,16.0,4.0,58.0,372.0,0.0,61.984375,2.0,2.0,419.0,2,2.0,1,0.0,0.6,18-25,very_low
-3346.0,,,17-Jun-20,0.0,12,18.0,0.0,1,,,,,,22.0,0.0,53.0,,0.0,75.765625,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-3408.0,,,17-Jun-20,0.0,1,18.0,0.0,1,,,22.0,1.0,,24.0,0.0,49.0,,0.068022455,72.171875,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
-3400.0,,,17-Jun-20,1.0,8,18.0,0.0,1,,,25.0,,0.0,6.0,1.0,47.0,,0.372561217,64.5625,,0.0,,4,-1.0,1,0.05263157894736842,0.0,18-25,very_low
-3409.0,,,17-Jun-20,0.0,1,18.0,0.0,1,,,58.0,1.0,,6.0,0.0,47.0,,0.0,93.5,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
-3417.0,,,17-Jun-20,1.0,11,18.0,0.0,1,,,16.0,1.0,,8.0,,46.0,,0.039147926,53.5546875,,1.0,0.0,2,-1.0,1,0.05263157894736842,0.0,18-25,very_low
3405.0,1.0,0.0,17-Jun-20,0.0,4,18.0,0.0,1,,,25.0,1.0,,16.0,,43.0,,0.076746054,74.875,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
3383.0,1.0,0.0,17-Jun-20,1.0,8,18.0,0.0,1,,,,,,21.0,0.0,38.0,,0.067231854,64.0,,0.0,,4,-1.0,2,0.05263157894736842,0.0,18-25,very_low
-3244.0,,,17-Jun-20,1.0,11,18.0,0.0,1,1.0,50.0,2.0,2.0,1.0,10.0,1.0,54.0,,0.0,56.0390625,1.0,1.0,0.0,2,1.0,1,0.05263157894736842,0.0,18-25,very_low
3201.0,1.0,0.0,17-Jun-20,0.0,2,20.0,0.0,1,,,13.0,3.0,,16.0,0.0,36.0,,0.176238694,42.3046875,1.0,2.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
3242.0,1.0,0.0,17-Jun-20,0.0,4,18.0,0.0,1,,,25.0,1.0,,0.0,,30.0,,0.055131977,64.21875,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
3204.0,1.0,0.0,17-Jun-20,0.0,4,18.0,0.0,1,,,,,,10.0,0.0,29.0,,0.0,85.21875,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3243.0,1.0,0.0,17-Jun-20,1.0,1,21.0,0.0,1,,,,,,0.0,1.0,27.0,,0.166199855,56.6484375,,0.0,,4,-1.0,2,0.045454545454545456,0.0,18-25,very_low
3358.0,1.0,0.0,17-Jun-20,1.0,11,18.0,0.0,1,,,68.0,1.0,,0.0,,26.0,,0.0,69.21875,,1.0,0.0,2,-1.0,2,0.05263157894736842,0.0,18-25,very_low
3194.0,1.0,0.0,17-Jun-20,2.0,14,19.0,0.0,1,,,37.0,1.0,,12.0,0.0,24.0,,0.063631166,56.4609375,,1.0,0.0,2,-1.0,2,0.1,0.0,18-25,very_low
3250.0,1.0,0.0,17-Jun-20,0.0,6,18.0,0.0,1,,,,,,14.0,,23.0,,0.0,79.40625,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
-3261.0,,,17-Jun-20,0.0,1,18.0,0.0,1,,,22.0,1.0,,9.0,0.0,25.0,,0.0,69.859375,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
-3382.0,,,17-Jun-20,0.0,3,21.0,1.0,1,,2750.0,18.0,1.0,140.0,0.0,0.0,27.0,2635.0,0.163051401,51.5234375,2.0,1.0,0.0,2,1.0,1,0.0,0.25,18-25,very_low
-3413.0,,,17-Jun-20,1.0,14,18.0,0.0,1,,,,,,13.0,0.0,20.0,,0.141483947,82.296875,,0.0,,4,-1.0,1,0.05263157894736842,0.0,18-25,very_low
3285.0,1.0,0.0,17-Jun-20,1.0,12,23.0,0.0,3,,,,,,3.0,,19.0,,0.267261151,53.5546875,,0.0,,4,-1.0,2,0.041666666666666664,0.0,18-25,very_low
-3365.0,,,17-Jun-20,0.0,14,19.0,0.0,1,1.0,200.0,4.0,2.0,,13.0,0.0,17.0,,0.04693249,53.828125,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
3389.0,1.0,0.0,17-Jun-20,0.0,2,18.0,0.0,3,,,40.0,1.0,,,0.0,16.0,,0.503180783,56.0390625,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
3328.0,1.0,0.0,17-Jun-20,0.0,14,18.0,0.0,1,,,,,,4.0,,15.0,,0.0,74.828125,1.0,0.0,,4,0.0,2,0.0,0.0,18-25,very_low
3319.0,1.0,0.0,17-Jun-20,0.0,3,18.0,0.0,1,,,,,,,0.0,,,0.527108084,97.359375,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3216.0,1.0,0.0,17-Jun-20,0.0,10,18.0,0.0,1,1.0,,5.0,,0.0,19.0,0.0,15.0,,0.052222425,54.828125,1.0,0.0,,4,2.0,2,0.0,0.0,18-25,very_low
-3270.0,,,17-Jun-20,1.0,2,25.0,2.0,2,,8000.0,15.0,5.0,0.0,,,,1830.0,0.096452456,26.0,2.0,4.0,6937.0,2,1.0,1,0.038461538461538464,0.25,18-25,very_low
3239.0,1.0,0.0,17-Jun-20,1.0,10,18.0,0.0,1,,,,,,18.0,,12.0,,0.0,92.296875,,0.0,,4,-1.0,2,0.05263157894736842,0.0,18-25,very_low
-3294.0,,,17-Jun-20,60.0,14,18.0,0.0,1,1.0,,3.0,2.0,,9.0,0.0,10.0,,0.0,70.0625,1.0,1.0,0.0,2,1.0,1,3.1578947368421053,0.0,18-25,very_low
-3230.0,,,17-Jun-20,560.0,14,20.0,1.0,1,,500.0,11.0,2.0,,23.0,1.0,14.0,33.0,0.0,72.875,1.0,1.0,0.0,2,4.0,1,26.666666666666668,0.3333333333333333,18-25,very_low
3238.0,1.0,0.0,17-Jun-20,1.0,3,19.0,1.0,1,,,10.0,1.0,,16.0,0.0,10.0,,0.0,80.125,,1.0,0.0,2,4.0,2,0.05,0.5,18-25,very_low
3357.0,1.0,0.0,17-Jun-20,0.0,12,18.0,0.0,1,1.0,350.0,2.0,1.0,,22.0,0.0,11.0,0.0,0.0,61.7734375,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
3212.0,1.0,0.0,17-Jun-20,0.0,1,18.0,0.0,1,,,60.0,1.0,,10.0,,8.0,,0.101364482,57.328125,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
-3392.0,,,17-Jun-20,0.0,10,21.0,0.0,3,,,12.0,,40.0,1.0,3.0,7.0,,0.0,67.40625,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
3341.0,1.0,0.0,17-Jun-20,120.0,6,19.0,0.0,1,,,7.0,1.0,0.0,1.0,0.0,9.0,,0.065042205,,,1.0,0.0,2,3.0,2,6.0,0.0,18-25,very_low
-3318.0,,,17-Jun-20,0.0,6,19.0,0.0,1,,,19.0,1.0,,6.0,2.0,8.0,,0.0,49.734375,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
-3370.0,,,17-Jun-20,0.0,14,18.0,0.0,1,,,22.0,1.0,,11.0,,7.0,,0.21192325,52.3203125,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
3189.0,1.0,0.0,17-Jun-20,0.0,14,18.0,0.0,1,3.0,250.0,2.0,2.0,0.0,14.0,0.0,7.0,,0.103499762,87.0,1.0,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
-3325.0,,,17-Jun-20,0.0,14,18.0,0.0,1,,,,,,22.0,0.0,8.0,,0.0,76.328125,1.0,0.0,,4,1.0,1,0.0,0.0,18-25,very_low
3265.0,1.0,0.0,17-Jun-20,0.0,14,19.0,0.0,1,,,12.0,1.0,0.0,23.0,0.0,7.0,,0.32295366,70.78125,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
3345.0,1.0,0.0,17-Jun-20,0.0,6,18.0,0.0,1,,,,,,10.0,0.0,6.0,,0.047043276,48.6015625,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
-3366.0,,,17-Jun-20,0.0,11,22.0,0.0,1,2.0,1300.0,3.0,3.0,41.0,2.0,0.0,6.0,869.0,0.318724866,65.5625,3.0,1.0,0.0,2,1.0,1,0.0,0.0,18-25,very_low
3303.0,1.0,0.0,17-Jun-20,0.0,8,18.0,0.0,1,,,16.0,1.0,,3.0,0.0,7.0,,0.0,74.375,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
3283.0,1.0,0.0,17-Jun-20,0.0,1,18.0,0.0,1,,,36.0,,84.0,28.0,,7.0,,0.0,79.1875,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3222.0,1.0,0.0,17-Jun-20,0.0,1,18.0,0.0,1,,,22.0,1.0,,23.0,1.0,5.0,,0.112307152,59.3984375,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
-3331.0,,,17-Jun-20,1.0,4,18.0,0.0,0,,,32.0,1.0,,,,7.0,,0.0,60.9453125,,1.0,0.0,2,-1.0,1,0.05263157894736842,0.0,18-25,very_low
3205.0,1.0,0.0,17-Jun-20,0.0,3,19.0,0.0,1,,,,,,4.0,0.0,5.0,,0.0,32.6484375,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3286.0,1.0,0.0,17-Jun-20,1.0,2,18.0,0.0,1,,,24.0,1.0,,6.0,0.0,3.0,,0.154884103,53.296875,,1.0,0.0,2,-1.0,2,0.05263157894736842,0.0,18-25,very_low
3260.0,1.0,0.0,17-Jun-20,0.0,3,18.0,0.0,1,,,,,,17.0,0.0,3.0,,0.0,70.90625,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
-3334.0,,,17-Jun-20,0.0,12,22.0,0.0,1,1.0,50.0,3.0,2.0,,,,4.0,,0.0,,1.0,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
3305.0,1.0,0.0,17-Jun-20,500.0,14,30.0,0.0,2,,,74.0,2.0,,13.0,,3.0,,0.121327927,,,1.0,0.0,2,-1.0,2,16.129032258064516,0.0,26-35,very_low
3275.0,1.0,0.0,17-Jun-20,1.0,10,18.0,0.0,1,,,,,,20.0,0.0,8.0,,0.071852236,56.0390625,,0.0,,4,-1.0,2,0.05263157894736842,0.0,18-25,very_low
3177.0,1.0,0.0,17-Jun-20,0.0,3,18.0,0.0,1,,,,,,5.0,0.0,3.0,,0.0,61.8203125,1.0,0.0,,4,0.0,2,0.0,0.0,18-25,very_low
-3232.0,,,17-Jun-20,0.0,14,19.0,0.0,1,,,31.0,1.0,,,,3.0,,0.054959767,59.0234375,2.0,1.0,0.0,2,1.0,1,0.0,0.0,18-25,very_low
-3390.0,,,17-Jun-20,0.0,13,18.0,0.0,1,1.0,,3.0,,1.0,2.0,0.0,3.0,,0.10413339,63.1015625,1.0,0.0,,4,1.0,1,0.0,0.0,18-25,very_low
3321.0,1.0,0.0,17-Jun-20,100.0,3,18.0,0.0,1,,,71.0,2.0,,15.0,1.0,2.0,,0.037890473,82.015625,1.0,1.0,0.0,2,0.0,2,5.2631578947368425,0.0,18-25,very_low
3272.0,1.0,0.0,17-Jun-20,0.0,10,18.0,0.0,1,,,,,,24.0,0.0,9.0,,0.264764087,72.5,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3264.0,1.0,0.0,17-Jun-20,0.0,4,18.0,0.0,1,,,,,,,,2.0,,0.523093304,58.2578125,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
-3415.0,,,17-Jun-20,0.0,1,18.0,0.0,1,,,,,,15.0,0.0,10.0,,0.092244736,64.0,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
3259.0,1.0,0.0,17-Jun-20,0.0,3,18.0,0.0,1,,,,,,23.0,0.0,2.0,,0.441626337,60.0390625,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3269.0,1.0,0.0,17-Jun-20,21.0,8,19.0,0.0,1,,,41.0,1.0,,28.0,0.0,17.0,,0.101029564,5.727539063,,1.0,0.0,2,-1.0,2,1.05,0.0,18-25,very_low
-3315.0,,,17-Jun-20,0.0,6,19.0,0.0,1,,750.0,22.0,1.0,,26.0,1.0,7.0,,0.557217673,37.8828125,1.0,1.0,446.0,2,-1.0,1,0.0,0.0,18-25,very_low
3185.0,1.0,0.0,17-Jun-20,10.0,8,17.0,0.0,1,,,,,,12.0,,9.0,,0.555321321,51.078125,,0.0,,4,-1.0,2,0.5555555555555556,,18-25,very_low
3367.0,1.0,0.0,17-Jun-20,160.0,14,18.0,,1,,,,,,16.0,0.0,7.0,,0.0,43.484375,,0.0,,4,-1.0,2,8.421052631578947,,18-25,very_low
-3350.0,,,17-Jun-20,900.0,11,18.0,0.0,1,,,,,,13.0,2.0,3.0,,0.050494619,52.734375,,0.0,,4,-1.0,1,47.36842105263158,0.0,18-25,very_low
3363.0,1.0,0.0,17-Jun-20,0.0,11,28.0,0.0,1,,,57.0,1.0,,,,1.0,,0.002212599,71.109375,1.0,1.0,0.0,2,2.0,2,0.0,0.0,26-35,very_low
3254.0,1.0,0.0,17-Jun-20,1.0,3,19.0,0.0,1,,250.0,12.0,1.0,,10.0,1.0,11.0,,0.0,76.890625,,1.0,0.0,2,-1.0,2,0.05,0.0,18-25,very_low
-3245.0,,,17-Jun-20,0.0,1,20.0,0.0,1,,,35.0,1.0,,,2.0,2.0,,0.411917865,79.359375,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
-3186.0,,,17-Jun-20,0.0,2,19.0,0.0,1,,500.0,14.0,1.0,,15.0,,5.0,622.0,0.805335157,70.859375,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
3326.0,1.0,0.0,17-Jun-20,0.0,1,19.0,0.0,1,,,19.0,,26.0,11.0,1.0,11.0,,0.0,45.4375,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3291.0,1.0,0.0,17-Jun-20,0.0,6,18.0,0.0,1,,,,,,1.0,2.0,13.0,,0.0,95.96875,1.0,0.0,,4,0.0,2,0.0,0.0,18-25,very_low
-3401.0,,,17-Jun-20,0.0,12,21.0,0.0,1,1.0,150.0,3.0,3.0,46.0,,3.0,1.0,125.0,0.167393345,64.53125,1.0,2.0,4.0,2,2.0,1,0.0,0.0,18-25,very_low
-3320.0,,,17-Jun-20,800.0,10,25.0,0.0,2,,600.0,13.0,2.0,,,,,,0.050554648,69.0,1.0,1.0,0.0,2,1.0,1,30.76923076923077,0.0,18-25,very_low
3311.0,1.0,0.0,17-Jun-20,0.0,2,18.0,0.0,1,,,27.0,1.0,,,,,,0.0,47.4453125,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
3284.0,1.0,0.0,17-Jun-20,1.0,4,18.0,0.0,1,,,22.0,1.0,,1.0,0.0,3.0,,0.15584621,60.0625,,1.0,0.0,2,-1.0,2,0.05263157894736842,0.0,18-25,very_low
-3335.0,,,17-Jun-20,0.0,4,20.0,0.0,1,1.0,,3.0,1.0,0.0,3.0,2.0,,,0.150581597,61.78125,1.0,1.0,44.0,2,2.0,1,0.0,0.0,18-25,very_low
3253.0,1.0,0.0,17-Jun-20,0.0,13,25.0,1.0,0,3.0,1200.0,3.0,3.0,,,,,0.0,0.157625964,47.609375,2.0,3.0,642.0,2,1.0,2,0.0,0.125,18-25,very_low
3220.0,1.0,0.0,17-Jun-20,0.0,8,18.0,0.0,1,,,,,,20.0,,14.0,,0.0,88.0625,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3182.0,1.0,0.0,17-Jun-20,0.0,14,18.0,0.0,1,,,,,,1.0,0.0,14.0,,0.038202194,83.09375,1.0,0.0,,4,0.0,2,0.0,0.0,18-25,very_low
-3219.0,,,17-Jun-20,0.0,12,27.0,0.0,2,,1800.0,8.0,3.0,,,0.0,,495.0,0.21681668,49.1484375,4.0,2.0,0.0,0,1.0,1,0.0,0.0,26-35,very_low
3368.0,1.0,0.0,17-Jun-20,1.0,12,18.0,0.0,1,1.0,,3.0,1.0,,3.0,0.0,16.0,,0.0,34.875,1.0,1.0,0.0,2,0.0,2,0.05263157894736842,0.0,18-25,very_low
3214.0,1.0,0.0,17-Jun-20,0.0,14,18.0,0.0,1,,,,,,5.0,2.0,15.0,,0.084513545,39.296875,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
-3411.0,,,17-Jun-20,1540.0,2,29.0,0.0,0,,3400.0,13.0,2.0,0.0,,0.0,,744.0,0.01055577,68.375,1.0,2.0,270.0,2,-1.0,1,51.333333333333336,0.0,26-35,very_low
3224.0,1.0,0.0,17-Jun-20,0.0,12,23.0,4.0,1,,,12.0,,59.0,10.0,6.0,9.0,,0.0,58.0,1.0,0.0,,4,1.0,2,0.0,0.6666666666666666,18-25,very_low
3280.0,1.0,0.0,17-Jun-20,0.0,14,18.0,0.0,1,,,7.0,1.0,,19.0,0.0,11.0,,0.0,75.609375,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
-3403.0,,,17-Jun-20,0.0,4,28.0,0.0,2,,300.0,12.0,2.0,0.0,,,,,0.165093624,60.5390625,2.0,1.0,0.0,2,0.0,1,0.0,0.0,26-35,very_low
3378.0,1.0,0.0,17-Jun-20,440.0,12,26.0,5.0,2,,2950.0,7.0,2.0,0.0,,,,0.0,0.073473026,30.69921875,1.0,2.0,3190.0,2,3.0,2,16.296296296296298,0.5555555555555556,26-35,very_low
3364.0,1.0,0.0,17-Jun-20,1.0,12,18.0,0.0,1,,,34.0,1.0,,,,,,0.285402532,66.65625,,1.0,0.0,2,-1.0,2,0.05263157894736842,0.0,18-25,very_low
-3262.0,,,17-Jun-20,0.0,4,18.0,0.0,1,,,,,,19.0,0.0,16.0,,0.0,83.078125,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-3412.0,,,17-Jun-20,100.0,14,19.0,0.0,1,,,30.0,1.0,,,0.0,,,0.369670009,60.8828125,,1.0,0.0,2,3.0,1,5.0,0.0,18-25,very_low
-3271.0,,,17-Jun-20,0.0,12,18.0,0.0,1,,,29.0,,,18.0,0.0,17.0,,0.237927826,59.203125,1.0,0.0,,4,1.0,1,0.0,0.0,18-25,very_low
-3377.0,,,17-Jun-20,0.0,4,19.0,0.0,1,,,18.0,1.0,,,1.0,,,0.0,11.47460938,1.0,1.0,348.0,1,-1.0,1,0.0,0.0,18-25,very_low
-3329.0,,,17-Jun-20,0.0,11,17.0,0.0,1,,,14.0,,,,,,,0.00383235,82.9375,1.0,0.0,,4,1.0,1,0.0,,18-25,very_low
-3302.0,,,17-Jun-20,0.0,11,23.0,0.0,1,,,28.0,,30.0,2.0,2.0,18.0,,0.0,98.25,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
3313.0,1.0,0.0,17-Jun-20,1.0,3,19.0,0.0,1,,,12.0,1.0,0.0,,1.0,,,0.003732994,58.21875,1.0,1.0,0.0,2,2.0,2,0.05,0.0,18-25,very_low
3252.0,1.0,0.0,17-Jun-20,0.0,8,18.0,0.0,1,,150.0,7.0,1.0,,10.0,0.0,50.0,,0.031805905,86.734375,,1.0,0.0,2,3.0,2,0.0,0.0,18-25,very_low
-3237.0,,,17-Jun-20,0.0,11,23.0,0.0,3,,450.0,14.0,,,,,,,0.0,63.7421875,1.0,0.0,,4,1.0,1,0.0,0.0,18-25,very_low
-3386.0,,,17-Jun-20,0.0,10,19.0,0.0,1,,,17.0,1.0,0.0,,,,,0.077750979,74.796875,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
3399.0,1.0,0.0,17-Jun-20,0.0,6,18.0,0.0,1,,,14.0,1.0,,13.0,0.0,18.0,,0.000574149,64.328125,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
3308.0,1.0,0.0,17-Jun-20,0.0,1,18.0,0.0,1,,,45.0,1.0,,17.0,0.0,21.0,,0.0,34.9765625,,1.0,0.0,2,-1.0,2,0.0,0.0,18-25,very_low
-3414.0,,,17-Jun-20,160.0,1,16.0,,1,,,,,,,,,,0.0,77.0625,,0.0,,4,-1.0,1,9.411764705882353,,18-25,very_low
3381.0,1.0,0.0,17-Jun-20,1.0,12,21.0,1.0,2,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,0.045454545454545456,0.25,18-25,very_low
-3338.0,,,17-Jun-20,0.0,11,18.0,0.0,1,,,,,,,,,,0.0,41.5859375,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-3374.0,,,17-Jun-20,0.0,13,20.0,1.0,1,,350.0,9.0,2.0,37.0,11.0,2.0,24.0,,0.348437616,69.125,2.0,1.0,0.0,2,1.0,1,0.0,0.3333333333333333,18-25,very_low
-3175.0,,,17-Jun-20,0.0,2,18.0,0.0,1,1.0,700.0,2.0,2.0,,18.0,0.0,23.0,,0.0,72.46875,1.0,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
-3342.0,,,17-Jun-20,0.0,14,18.0,,1,,,,,,,,,,0.049372724,40.78125,,0.0,,4,-1.0,1,0.0,,18-25,very_low
3290.0,1.0,0.0,17-Jun-20,0.0,1,18.0,0.0,1,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,0.0,0.0,18-25,very_low
-3281.0,,,17-Jun-20,0.0,1,22.0,0.0,2,,,,,,,,,,0.081722385,24.02734375,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
-3263.0,,,17-Jun-20,1.0,1,18.0,0.0,1,,,,,,,,,,0.113569722,64.046875,,0.0,,4,-1.0,1,0.05263157894736842,0.0,18-25,very_low
-3241.0,,,17-Jun-20,0.0,3,18.0,0.0,1,,,,,,14.0,0.0,21.0,,0.0,58.109375,1.0,0.0,,4,0.0,1,0.0,0.0,18-25,very_low
-3279.0,,,17-Jun-20,0.0,1,20.0,0.0,1,,,18.0,2.0,,18.0,2.0,29.0,,0.0,44.7890625,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
3203.0,1.0,0.0,17-Jun-20,0.0,14,20.0,0.0,2,,,,,,,,,,0.221876171,39.609375,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3196.0,1.0,0.0,17-Jun-20,0.0,3,18.0,0.0,1,,,,,,,0.0,,,0.03859881,18.1640625,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
-3184.0,,,17-Jun-20,0.0,1,19.0,0.0,2,,,,,,,,,,0.106064963,20.953125,,0.0,,4,-1.0,1,0.0,0.0,18-25,very_low
3207.0,0.0,1.0,17-Jun-20,0.0,4,18.0,0.0,1,,,,,,9.0,0.0,55.0,,0.063492205,81.546875,,0.0,,4,-1.0,0,0.0,0.0,18-25,very_low
3181.0,1.0,0.0,17-Jun-20,0.0,11,18.0,0.0,1,,,,,,21.0,1.0,27.0,,0.251034427,47.8984375,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3387.0,1.0,0.0,17-Jun-20,0.0,14,16.0,0.0,1,,,,,,,,31.0,,0.067996457,57.65625,,0.0,,4,-1.0,2,0.0,-0.0,18-25,very_low
3195.0,0.0,1.0,17-Jun-20,1.0,6,20.0,0.0,1,1.0,300.0,4.0,1.0,0.0,7.0,4.0,55.0,124.0,0.041831668,83.421875,,1.0,0.0,2,3.0,0,0.047619047619047616,0.0,18-25,very_low
3410.0,0.0,1.0,17-Jun-20,1.0,11,21.0,0.0,1,1.0,2000.0,2.0,3.0,130.0,13.0,4.0,41.0,,0.0,67.34375,1.0,2.0,1890.0,2,-1.0,0,0.045454545454545456,0.0,18-25,very_low
3215.0,0.0,1.0,17-Jun-20,0.0,3,18.0,0.0,1,,,,,,14.0,0.0,36.0,,0.046273732,50.515625,,0.0,,4,-1.0,0,0.0,0.0,18-25,very_low
3298.0,0.0,1.0,17-Jun-20,0.0,2,18.0,0.0,1,,,,,,8.0,0.0,32.0,,0.01902158,60.2109375,,0.0,,4,-1.0,0,0.0,0.0,18-25,very_low
3352.0,0.0,1.0,17-Jun-20,20.0,6,18.0,0.0,1,,,67.0,1.0,,18.0,0.0,28.0,,0.563873228,64.796875,1.0,1.0,0.0,2,0.0,0,1.0526315789473684,0.0,18-25,very_low
3228.0,0.0,1.0,17-Jun-20,500.0,14,18.0,0.0,1,1.0,500.0,5.0,1.0,80.0,5.0,2.0,16.0,372.0,0.0,99.0,1.0,1.0,0.0,2,2.0,0,26.31578947368421,0.0,18-25,very_low
3297.0,0.0,1.0,17-Jun-20,0.0,11,22.0,5.0,1,,3400.0,17.0,2.0,0.0,2.0,3.0,24.0,434.0,0.0,52.6015625,1.0,2.0,3296.0,2,-1.0,0,0.0,1.0,18-25,very_low
3234.0,1.0,0.0,17-Jun-20,1.0,14,21.0,,3,,,,,,,,,,0.0,,,0.0,,3,-1.0,2,0.045454545454545456,,18-25,very_low
3235.0,0.0,1.0,17-Jun-20,0.0,2,18.0,0.0,1,,,,,,,12.0,15.0,,0.385301866,87.859375,,0.0,,4,-1.0,0,0.0,0.0,18-25,very_low
3217.0,0.0,1.0,17-Jun-20,1.0,14,18.0,0.0,1,1.0,150.0,4.0,1.0,,,,8.0,,0.0,71.390625,1.0,1.0,0.0,2,2.0,0,0.05263157894736842,0.0,18-25,very_low
3312.0,0.0,1.0,17-Jun-20,0.0,11,19.0,0.0,1,3.0,800.0,2.0,2.0,0.0,2.0,1.0,6.0,775.0,0.0,47.53125,2.0,1.0,0.0,2,1.0,0,0.0,0.0,18-25,very_low
3249.0,0.0,1.0,17-Jun-20,0.0,14,19.0,0.0,1,,,33.0,1.0,,2.0,1.0,1.0,,0.301109727,33.546875,,1.0,0.0,2,-1.0,0,0.0,0.0,18-25,very_low
3293.0,0.0,1.0,17-Jun-20,0.0,14,18.0,0.0,1,,,23.0,1.0,,7.0,0.0,3.0,,0.515254965,49.6640625,1.0,1.0,30.0,2,-1.0,0,0.0,0.0,18-25,very_low
3256.0,0.0,1.0,17-Jun-20,0.0,3,20.0,2.0,1,,1450.0,12.0,1.0,79.0,28.0,1.0,9.0,,0.024678349,62.078125,1.0,1.0,1636.0,2,3.0,0,0.0,0.6666666666666666,18-25,very_low
3380.0,0.0,1.0,17-Jun-20,1.0,8,19.0,1.0,1,,,25.0,1.0,,4.0,0.0,2.0,,0.12754552,76.421875,,1.0,0.0,2,3.0,0,0.05,0.5,18-25,very_low
3317.0,0.0,1.0,17-Jun-20,600.0,2,20.0,0.0,1,,,7.0,1.0,0.0,4.0,2.0,2.0,,0.222767162,59.5703125,2.0,0.0,,1,2.0,0,28.571428571428573,0.0,18-25,very_low
-3218.0,,,17-Jun-20,0.0,1,18.0,0.0,1,,,19.0,1.0,,24.0,,38.0,,0.010389793,83.734375,,1.0,0.0,2,-1.0,1,0.0,0.0,18-25,very_low
3193.0,1.0,0.0,17-Jun-20,0.0,4,18.0,0.0,1,1.0,350.0,2.0,,,17.0,0.0,38.0,30.0,0.0,76.25,,0.0,,4,-1.0,2,0.0,0.0,18-25,very_low
3178.0,0.0,1.0,17-Jun-20,1000.0,14,24.0,0.0,2,1.0,150.0,1.0,,,,,,,0.0,,2.0,0.0,,4,1.0,0,40.0,0.0,18-25,very_low
3361.0,0.0,1.0,17-Jun-20,1.0,14,20.0,0.0,2,,,,,,,,,,0.13938496,36.921875,1.0,0.0,,4,0.0,0,0.047619047619047616,0.0,18-25,very_low
