app_id,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,app_date.1,target
7278,2020-07-08,760,SM,24,1,P,,4300,7,1,0,4,3,34,1332,0.0,19.6015625,1,1,148,3,3,,1.0
7454,2020-07-08,0,SE,18,1,P,1,,5,1,25,17,0,27,,0.076402569,93.3125,,1,0,3,-1,,1.0
7421,2020-07-08,0,SD,18,0,P,1,250,3,1,,8,1,27,,0.017244871,70.21875,1,1,0,3,1,,1.0
7383,2020-07-08,1,SA,18,1,P,,,65,1,,3,0,27,,0.0,84.390625,,1,0,3,-1,,1.0
7428,2020-07-08,0,SO,19,1,P,,450,17,1,0,5,2,25,,0.305546549,57.1171875,1,1,414,3,-1,,1.0
7465,2020-07-08,1,SB,19,1,,,800,11,1,30,18,1,25,0,0.0,90.328125,,1,0,3,-1,,1.0
7474,2020-07-08,0,SO,18,1,P,,,,,,6,,27,,0.0,55.3359375,,0,,5,-1,,1.0
7343,2020-07-08,0,SO,18,1,P,1,,2,1,,7,0,24,,0.0,81.90625,,1,0,3,-1,,1.0
7355,2020-07-08,0,SC,20,1,P,1,,3,,0,27,1,23,,0.142858818,64.3125,1,0,,5,1,,1.0
7348,2020-07-08,1,SD,20,1,P,,2100,10,1,0,24,2,20,0,0.260799835,74.84375,1,1,0,3,0,,1.0
7308,2020-07-08,0,SC,18,0,P,1,250,2,1,,15,,18,,0.0,78.25,,1,0,3,-1,,1.0
7376,2020-07-08,0,SE,18,1,P,,,,,,25,0,16,,0.0,75.921875,,0,,5,-1,,1.0
7398,2020-07-08,0,SH,19,1,P,,,18,1,,7,,16,,0.197149039,41.859375,1,1,0,3,0,,1.0
7305,2020-07-08,0,SO,18,1,P,1,,3,1,,18,0,15,,0.0,77.640625,,1,0,3,-1,,1.0
7301,2020-07-08,1,SB,18,1,P,,,,,,1,0,14,,0.120423949,69,1,0,,5,1,,1.0
7415,2020-07-08,0,SC,19,0,P,,,,,,20,0,14,,0.051970147,83.703125,,0,,5,-1,,1.0
7397,2020-07-08,240,SO,18,1,P,1,,5,2,29,17,,13,,0.012240122,87.625,1,2,0,3,3,,1.0
7466,2020-07-08,10,SD,18,1,H,,,49,1,,21,0,12,,0.247660284,60.21875,,1,0,3,-1,,1.0
7347,2020-07-08,0,SD,18,0,P,,,18,1,,21,1,10,,0.227543709,66.359375,,1,0,3,-1,,1.0
7468,2020-07-08,0,SO,18,1,P,,,,,,,,9,,0.0,27.48828125,,0,,5,-1,,1.0
7443,2020-07-08,0,SO,20,1,P,1,2050,2,,30,21,2,9,,0.029042097,46.578125,1,0,,5,1,,1.0
7389,2020-07-08,0,SE,18,1,P,,,10,2,,13,1,9,,0.022441235,77.9375,1,1,0,3,1,,1.0
7281,2020-07-08,0,SB,19,1,P,,50,12,1,1,14,2,8,,0.0,74.53125,1,1,0,3,1,,1.0
7438,2020-07-08,0,SO,18,1,P,,,,,,15,0,7,,0.204187453,65.53125,1,0,,5,1,,1.0
7340,2020-07-08,0,SM,18,0,P,,,7,1,,24,0,7,,0.242340464,67.796875,,1,0,3,3,,1.0
7325,2020-07-08,0,SF,18,1,P,1,,5,,0,28,0,3,,0.275514982,36.3984375,1,0,,5,2,,1.0
7333,2020-07-08,0,SO,19,,P,,,31,1,,7,0,3,,0.037195426,56.046875,1,1,0,3,1,,1.0
7313,2020-07-08,760,SB,22,1,P,,,23,2,,14,2,2,,0.097160815,37.515625,1,2,72,3,-1,,1.0
7503,2020-07-08,0,SA,18,1,P,,,9,1,,,2,,,0.0,83.765625,,1,0,3,-1,,1.0
7286,2020-07-08,0,SO,19,1,,,50,7,2,,,,,,0.466344671,45.0390625,1,2,0,3,-1,,1.0
7459,2020-07-08,0,SA,23,1,P,,,47,1,,,,,,0.02227448,78.359375,,1,0,3,-1,,1.0
7517,2020-07-08,0,SF,19,1,P,,,,,,7,2,,,0.049909942,58.921875,,0,,5,-1,,1.0
7279,2020-07-08,0,SB,18,1,P,,,6,1,45,,,1,,0.063470552,62.90625,,1,0,3,-1,,1.0
7456,2020-07-08,300,SO,28,,R,,,,,,,,,,0.161762383,20.640625,1,0,,5,0,,1.0
7502,2020-07-08,0,FT,23,,,,,,,,,,,,0.0,,,0,,4,-1,,1.0
7499,2020-07-08,0,SL,18,1,P,,,,,,,,,,0.226071495,49.375,,0,,5,-1,,1.0
7433,2020-07-08,0,FT,25,,,,,,,,,,,,0.0,50.390625,,0,,5,-1,,1.0
7409,2020-07-08,1,FT,21,,,,,,,,,,,,0.0,,,0,,4,-1,,1.0
7369,2020-07-08,0,SK,28,1,R,,,,,,,,,,0.253335972,64.34375,,0,,5,-1,,1.0
7346,2020-07-08,2,SB,18,,R,,,,,,,,,,0.0,,,0,,4,-1,,1.0
7344,2020-07-08,1,SO,20,,,,,,,,,,,,0.041838475,62.03125,,0,,5,-1,,1.0
7331,2020-07-08,1,SO,29,,,,,,,,,,,,0.0,24.24609375,,0,,5,-1,,1.0
7321,2020-07-08,1,SO,18,1,,,,,,,,,,,0.0,,,0,,4,-1,,1.0
7317,2020-07-08,1,SE,23,,R,,,,,,,,,,0.0,29.0390625,,0,,5,-1,,1.0
7296,2020-07-08,2,SB,23,,R,,,,,,,,,,0.0,,,0,,4,-1,,1.0
7285,2020-07-08,300,SB,27,,R,,,,,,,,,,0.076309861,69.421875,,0,,5,-1,,1.0
7408,2020-07-08,0,SA,18,1,P,,,,,,6,0,96,,0.0,54.015625,1,0,,5,1,,0.0
7280,2020-07-08,1,SO,19,1,P,1,2500,1,3,0,10,1,61,31,0.0,81.296875,1,3,1185,3,2,,0.0
7435,2020-07-08,0,SO,33,1,P,1,1450,1,3,0,28,15,54,557,0.0,78.921875,1,2,0,2,1,,0.0
7374,2020-07-08,1,SB,18,1,P,,,,,,6,,48,,0.0,80.140625,,0,,5,-1,,0.0
7419,2020-07-08,0,SD,21,1,P,,700,7,2,29,9,,40,1,0.320822466,51.6796875,1,2,0,3,2,,0.0
7401,2020-07-08,0,SO,19,1,P,,,16,1,0,27,2,31,,0.093768525,83.0625,,1,0,3,-1,,0.0
7362,2020-07-08,1,SA,21,4,P,,1500,30,1,,4,,30,,0.0,55.9921875,1,1,1763,2,0,,0.0
7512,2020-07-08,0,SA,19,0,P,,150,8,1,,23,,25,,0.018855084,65.953125,1,1,0,3,0,,0.0
7457,2020-07-08,0,SB,18,1,P,,,,,,25,,26,,0.043430297,76.21875,1,0,,5,0,,0.0
7372,2020-07-08,1,SO,19,1,P,,,7,2,0,,0,25,,0.05137725,65.640625,1,2,0,3,0,,0.0
7288,2020-07-08,240,SO,19,1,P,,,,,,7,0,12,,0.08340657,43.4296875,,0,,5,-1,,1.0
7400,2020-07-08,0,SO,18,1,P,1,,3,1,,3,2,14,,0.397126243,53.53125,,1,0,3,-1,,1.0
7391,2020-07-08,1,SO,18,0,P,,200,7,1,35,16,,22,,0.033728348,74.4375,,0,,3,-1,,0.0
7300,2020-07-08,2,SO,21,1,P,2,,2,1,0,8,3,23,,0.185719168,63.2109375,2,1,0,3,1,,0.0
7335,2020-07-08,1,SA,20,1,P,,500,12,,66,19,2,20,528,0.236083401,55.765625,,0,,5,-1,,0.0
7356,2020-07-08,0,SO,18,1,P,,,13,2,,3,,15,,0.0,37.0390625,1,2,0,3,-1,,0.0
7480,2020-07-08,0,SE,18,2,P,1,750,1,1,0,6,,15,,0.359872347,48.8828125,2,1,339,3,0,,0.0
7295,2020-07-08,0,SL,19,1,,1,500,2,1,,4,2,13,,0.0,76.84375,,1,0,3,-1,,0.0
7359,2020-07-08,0,SO,18,1,P,,,,,,5,,14,,0.155743427,61.3828125,,0,,5,-1,,0.0
7460,2020-07-08,0,SK,18,1,P,,,,,,11,0,13,,0.057494392,72.3125,,0,,5,-1,,0.0
7462,2020-07-08,0,SO,19,1,P,,,12,,0,13,1,11,,0.120061451,61.5234375,,0,,5,3,,0.0
7291,2020-07-08,560,SL,24,1,P,,300,17,1,0,2,1,10,311,0.111674157,46.6328125,1,1,256,3,-1,,0.0
7469,2020-07-08,0,SA,18,1,P,,,,,,8,0,27,,0.0,87.5625,,0,,5,-1,,1.0
7416,2020-07-08,1,SA,19,1,P,,,27,1,,18,1,38,,0.087358153,63.15625,,1,0,1,-1,,0.0
7426,2020-07-08,1,SO,20,1,P,1,,1,,0,4,3,9,,0.154747906,74.765625,1,0,,5,1,,0.0
7354,2020-07-08,0,SO,20,1,P,,,57,1,,,,10,,0.0,80.0625,,1,0,3,4,,0.0
7387,2020-07-08,1,SC,19,1,P,1,,4,,1,0,0,5,,0.483766145,58.0625,,0,,5,-1,,0.0
7319,2020-07-08,1,SO,20,2,P,,,,,,17,2,5,,0.362381893,38.921875,,0,,5,-1,,0.0
7482,2020-07-08,0,SO,18,1,P,,,34,1,,2,0,4,,0.253947761,60.8984375,,1,0,3,-1,,0.0
7441,2020-07-08,0,SF,18,1,P,1,,4,1,150,15,0,5,,0.026141971,69.484375,1,1,127,3,2,,0.0
7299,2020-07-08,0,SC,19,1,P,1,,4,1,106,5,0,4,,0.0,66.578125,,1,0,3,-1,,0.0
7491,2020-07-08,500,SH,21,,P,,400,10,2,,19,,29,,0.042415791,83.640625,2,1,295,3,0,,1.0
7406,2020-07-08,0,SO,19,1,H,,650,9,1,0,16,,4,,0.158024746,49.4140625,1,1,85,3,3,,0.0
7371,2020-07-08,0,SO,18,1,P,,,59,1,,7,,4,,0.495976945,53.390625,,1,0,3,-1,,0.0
7352,2020-07-08,1,SO,18,1,P,2,200,6,1,64,,,3,,0.0,61.828125,1,1,89,3,-1,,0.0
7364,2020-07-08,1,SE,21,1,P,1,3200,3,2,,27,2,51,1364,0.257908301,63.28125,1,2,0,3,1,,1.0
7385,2020-07-08,0,SO,19,1,P,,,31,1,,,,3,,0.0,,,1,0,3,-1,,0.0
7402,2020-07-08,0,SO,19,1,P,,,8,,1,,1,2,,0.0,45.921875,1,0,,5,0,,0.0
7399,2020-07-08,0,SD,18,1,P,,,,,,2,,1,,0.170437357,28.046875,,0,,5,-1,,0.0
7337,2020-07-08,0,SO,18,1,P,3,600,2,1,0,,0,1,343,0.256962106,57.4140625,3,1,50,3,1,,0.0
7470,2020-07-08,1,SB,18,1,P,1,,2,1,,15,0,76,,0.047867197,78.65625,,1,0,3,-1,,1.0
7445,2020-07-08,1,SC,20,1,R,,,11,3,,,,,,0.018668788,10.79492188,1,2,0,2,-1,,0.0
7417,2020-07-08,0,SO,20,1,P,,,9,1,0,,0,,,0.0,80.484375,,0,,2,4,,0.0
7467,2020-07-08,0,SO,18,1,P,,,,,,,0,,,0.010241861,53.140625,,0,,5,-1,,0.0
7463,2020-07-08,1,SB,19,,R,,,,,,,,,,0.014878541,35.2109375,,0,,5,-1,,0.0
7432,2020-07-08,0,SL,18,1,P,,,,,,,,,,0.098497617,60.1171875,,0,,5,3,,0.0
7420,2020-07-08,0,SN,44,1,R,,,,,,,,,,0.0,,,0,,4,-1,,0.0
7342,2020-07-08,0,SO,18,1,,,,,,,,,,,0.0,,,0,,4,-1,,0.0
7341,2020-07-08,0,SO,32,1,R,,,,,,,,,,0.0,,,0,,4,-1,,0.0
7330,2020-07-08,0,SO,25,1,P,,,,,,,,,,0.086656856,21.3046875,,0,,5,-1,,0.0
7326,2020-07-08,0,SO,20,1,P,,,,,,,,,,0.0,,,0,,4,-1,,0.0
7298,2020-07-08,0,SB,24,1,R,,,,,,,,,,0.058451443,32.953125,,0,,5,-1,,0.0
7276,2020-07-08,240,SO,21,1,R,,,,,,,,,,0.087193797,48.3359375,,0,,5,-1,,0.0
7763,2020-07-11,0,SO,18,1,P,,,49,1,,12,,71,,0.159000019,33.1015625,,1,0,3,-1,2035-02-05,1.0
7778,2020-07-11,100,SO,19,2,P,,500,9,1,0,18,2,65,495,0.072760294,46.0859375,1,1,1138,3,-1,2035-02-05,1.0
7709,2020-07-11,0,SC,19,0,P,,,,,,6,0,48,,0.0,56.0546875,,0,,5,-1,2035-02-05,1.0
7607,2020-07-11,1,SB,18,1,P,,,,,,6,,46,,0.0,76.09375,1,0,,5,0,2035-02-05,1.0
