app_id,GOOD,BAD,app_date,disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,app_date 
14167,0,1,06-Mar-21,1,SB,20,1,P,.,.,42,1,.,20,2,11,.,0,70.75,1,1,154,3,-1,27/12/2035
14175,0,1,06-Mar-21,0,SN,19,1,P,.,.,.,.,.,8,.,8,.,0.11432732,31.81640625,1,0,.,5,0,27/12/2035
14160,0,1,06-Mar-21,700,SB,28,.,R,1,1450,2,3,0,.,0,.,1550,0.073911544,55.3046875,1,2,0,3,2,27/12/2035
14157,0,1,06-Mar-21,2,SE,19,.,R,.,.,.,.,.,.,.,.,.,0,.,3,0,.,5,1,27/12/2035
14169,0,1,06-Mar-21,460,SO,26,.,R,.,.,.,.,.,.,.,.,.,0.433629832,67.65625,.,0,.,5,-1,27/12/2035
14177,1,0,09-Mar-21,1220,SM,26,.,,.,1450,13,.,0,26,7,51,217,0,58.125,2,0,.,5,0,30/12/2035
14191,1,0,09-Mar-21,0,SC,21,3,P,3,4350,5,2,25,23,4,46,775,0.022144527,45.25,3,2,0,3,2,30/12/2035
14199,1,0,09-Mar-21,200,SO,18,.,P,.,.,.,.,.,8,0,37,.,0,46.859375,.,0,.,5,-1,30/12/2035
14180,1,0,09-Mar-21,1,SO,18,.,P,.,.,.,.,.,14,0,33,.,0,51.90625,1,0,.,5,0,30/12/2035
14190,1,0,09-Mar-21,200,SO,19,.,R,.,.,.,.,.,21,1,23,.,0.241243534,27.453125,1,0,.,5,1,30/12/2035
-14185,.,.,09-Mar-21,200,SM,21,4,P,.,.,20,3,.,19,4,24,.,0,81.390625,1,3,934,3,0,30/12/2035
14195,1,0,09-Mar-21,120,SB,18,.,P,.,.,.,.,.,28,27,23,.,0,53.3203125,.,0,.,5,-1,30/12/2035
14182,1,0,09-Mar-21,1,SA,18,1,P,.,.,9,2,.,4,0,21,.,0.015072078,95.390625,1,2,17,3,0,30/12/2035
-14204,.,.,09-Mar-21,0,SL,18,1,P,.,.,.,.,.,2,2,15,.,0.172218182,86.0625,.,0,.,5,-1,30/12/2035
14181,1,0,09-Mar-21,400,SO,18,.,P,.,.,.,.,.,12,.,9,.,0,69.546875,1,0,.,5,0,30/12/2035
-14205,.,.,09-Mar-21,1,SO,30,0,P,.,.,59,1,.,27,14,8,.,0.176288831,77.109375,.,1,0,3,-1,30/12/2035
-14184,.,.,09-Mar-21,0,SN,20,0,P,.,.,15,1,0,11,2,7,.,0.129513662,30.91015625,1,1,0,3,0,30/12/2035
-14194,.,.,09-Mar-21,500,SN,25,.,R,.,.,35,2,.,.,.,3,.,0.244422191,79.21875,1,2,0,3,-1,30/12/2035
14183,1,0,09-Mar-21,0,SN,17,0,P,.,.,.,.,.,16,0,40,.,0.406073009,62.359375,1,0,.,5,0,30/12/2035
-14176,.,.,09-Mar-21,0,SH,39,1,,.,21600,26,1,1,28,11,1,20740,0,96.171875,1,1,0,3,0,30/12/2035
-14192,.,.,09-Mar-21,0,SO,31,1,R,.,.,32,2,384,.,12,.,.,0.176862187,41.1015625,.,0,.,5,-1,30/12/2035
-14188,.,.,09-Mar-21,1,SO,21,0,P,1,1450,1,2,.,.,1,.,.,0.052362083,59.046875,1,1,267,3,1,30/12/2035
-14193,.,.,09-Mar-21,0,SO,42,0,H,.,.,33,.,.,.,2,.,.,0.282856749,45.1796875,2,0,.,5,1,30/12/2035
-14203,.,.,09-Mar-21,0,SO,20,2,R,.,.,.,.,.,.,.,.,.,0.224409693,44.2109375,2,0,.,5,1,30/12/2035
-14202,.,.,09-Mar-21,0,SO,17,0,P,.,.,.,.,.,.,.,.,.,0.495033906,46.0625,.,0,.,5,3,30/12/2035
-14201,.,.,09-Mar-21,0,SB,19,1,,.,.,.,.,.,.,.,.,.,0,.,.,0,.,5,-1,30/12/2035
-14196,.,.,09-Mar-21,500,SO,24,.,R,.,.,.,.,.,.,.,.,.,0.131968586,83.15625,.,0,.,5,-1,30/12/2035
-14187,.,.,09-Mar-21,0,SO,21,0,R,.,.,.,.,.,.,.,.,.,0.034053015,63.640625,.,0,.,5,-1,30/12/2035
14189,0,1,09-Mar-21,1,SO,22,5,P,1,2600,4,1,0,9,5,4,1240,0,59.75,1,1,527,3,-1,30/12/2035
14219,1,0,10-Mar-21,400,SC,21,.,P,.,.,22,1,0,5,4,105,.,0.308834327,75.3125,1,1,1034,3,2,31/12/2035
14207,1,0,10-Mar-21,0,SO,18,.,P,.,.,.,.,.,21,22,43,.,0,39.953125,.,0,.,5,-1,31/12/2035
14211,1,0,10-Mar-21,0,SC,22,2,P,1,1600,1,1,0,15,6,31,1334,0.018875442,66.265625,.,1,0,3,-1,31/12/2035
-14226,.,.,10-Mar-21,0,SO,18,0,P,1,.,1,2,.,18,0,28,.,0.087779402,64.953125,1,2,0,3,-1,31/12/2035
14216,1,0,10-Mar-21,100,SD,18,.,P,.,.,34,1,.,21,0,24,.,0.12959448,56.9140625,.,1,0,3,-1,31/12/2035
-14210,.,.,10-Mar-21,0,SB,19,0,P,.,.,10,.,0,12,2,24,.,0,82.203125,.,0,.,5,4,31/12/2035
14227,1,0,10-Mar-21,500,SB,20,1,P,.,.,7,2,0,29,0,22,.,0.193103411,31.265625,1,2,1176,3,3,31/12/2035
-14214,.,.,10-Mar-21,0,SO,18,0,P,.,.,9,2,.,15,0,15,.,0.088750199,51.8125,1,2,0,3,-1,31/12/2035
14220,1,0,10-Mar-21,200,SO,22,2,R,.,.,15,1,0,14,.,9,.,0,81.265625,.,1,0,3,-1,31/12/2035
-14206,.,.,10-Mar-21,0,SG,23,0,P,2,2700,3,.,56,.,1,.,1272,0.874458732,39.1953125,2,0,.,5,1,31/12/2035
14218,1,0,10-Mar-21,1900,SM,38,0,H,3,15000,2,3,70,.,0,.,4216,0.115291563,51.5625,2,3,793,3,0,31/12/2035
-14212,.,.,10-Mar-21,1,SO,18,1,P,.,.,29,1,.,.,.,.,.,0.568502581,26.375,1,1,0,3,1,31/12/2035
-14221,.,.,10-Mar-21,1,SB,21,1,P,.,.,16,1,.,.,1,.,.,0.252731667,53.7578125,1,1,240,3,-1,31/12/2035
-14209,.,.,10-Mar-21,1,SM,22,1,R,.,.,.,.,.,.,.,.,.,0.004085285,49.828125,2,0,.,5,1,31/12/2035
14222,1,0,10-Mar-21,0,SM,20,1,R,.,.,.,.,.,.,.,.,.,0,2.90625,.,0,.,5,-1,31/12/2035
14217,0,1,10-Mar-21,1,SH,18,.,P,.,.,.,.,.,6,0,43,.,0,81.671875,.,0,.,5,-1,31/12/2035
14223,0,1,10-Mar-21,200,SO,20,.,P,.,1650,7,2,57,19,3,25,498,0.212244235,40.7109375,1,2,213,2,2,31/12/2035
14238,1,0,11-Mar-21,0,SF,19,.,P,.,.,28,1,.,15,.,54,.,0,57.71875,.,1,0,3,-1,01/01/2036
-14234,.,.,11-Mar-21,0,SD,17,1,,.,.,.,.,.,1,.,18,.,0,84.296875,.,0,.,5,-1,01/01/2036
-14243,.,.,11-Mar-21,0,SF,20,0,P,1,.,6,2,0,16,3,8,.,0.2106453,42.3125,1,2,0,3,1,01/01/2036
-14242,.,.,11-Mar-21,0,SB,18,1,P,.,.,.,.,.,.,.,8,.,0,77.890625,1,0,.,5,0,01/01/2036
-14244,.,.,11-Mar-21,0,SO,27,0,R,.,.,7,5,45,.,0,.,.,0,.,.,0,.,5,3,01/01/2036
-14240,.,.,11-Mar-21,1040,SL,31,1,P,1,5400,2,3,104,.,.,.,1022,0.050774159,55.9140625,1,3,0,3,3,01/01/2036
-14229,.,.,11-Mar-21,0,SL,20,2,R,.,600,19,2,.,.,0,.,0,0.05425882,27.44140625,.,1,0,3,-1,01/01/2036
-14237,.,.,11-Mar-21,900,SB,26,2,R,2,.,3,.,35,.,.,.,.,0.098148551,53.640625,1,0,.,5,1,01/01/2036
-14249,.,.,11-Mar-21,0,SA,23,4,R,.,.,.,.,.,.,0,.,.,0.13821007,45.625,1,0,.,5,1,01/01/2036
-14236,.,.,11-Mar-21,300,SK,22,.,R,.,.,.,.,.,.,.,.,.,0.029631548,42.390625,.,0,.,5,-1,01/01/2036
14246,0,1,11-Mar-21,0,SA,19,1,R,.,.,8,2,0,.,2,5,.,0.025469559,52.3359375,1,2,0,3,1,01/01/2036
14248,0,1,11-Mar-21,600,SK,20,.,P,1,.,2,1,.,.,.,.,.,0.083504254,86.59375,.,1,0,3,-1,01/01/2036
-14250,.,.,12-Mar-21,400,SA,19,0,P,1,50,3,1,.,6,.,23,.,0.055921476,88.703125,1,1,0,3,2,02/01/2036
14258,1,0,12-Mar-21,440,SF,19,.,P,1,500,6,1,0,22,0,16,.,0.03132231,44.8046875,1,1,439,3,2,02/01/2036
14262,1,0,12-Mar-21,400,SN,21,2,P,.,.,10,2,0,11,3,12,.,0.045338263,70.328125,.,1,0,3,4,02/01/2036
-14252,.,.,12-Mar-21,0,SH,17,0,,.,.,.,.,.,13,0,8,.,0.013415389,74.578125,.,0,.,5,-1,02/01/2036
14261,1,0,12-Mar-21,500,SO,21,4,P,.,350,16,2,1,18,.,8,29,0,75.1875,.,1,0,3,-1,02/01/2036
14255,1,0,12-Mar-21,160,SA,22,0,P,.,.,11,2,25,28,28,8,.,0,66.0625,1,1,329,3,0,02/01/2036
-14254,.,.,12-Mar-21,160,SA,22,0,P,.,.,11,2,23,29,28,7,.,0,64.796875,1,1,330,3,0,02/01/2036
-14257,.,.,12-Mar-21,0,SO,25,0,R,.,.,13,2,.,.,4,.,.,0.132363232,29.484375,2,1,0,3,0,02/01/2036
14264,1,0,12-Mar-21,160,SO,19,.,R,2,.,2,.,44,.,.,.,.,0,30.0078125,2,0,.,5,1,02/01/2036
-14267,.,.,12-Mar-21,13000,SO,21,.,R,.,.,.,.,.,.,.,.,.,0.582718965,70.90625,.,0,.,5,-1,02/01/2036
-14260,.,.,12-Mar-21,260,SE,20,.,R,.,.,.,.,.,.,.,.,.,0,.,.,0,.,4,-1,02/01/2036
-14256,.,.,12-Mar-21,620,SB,22,3,R,.,.,.,.,.,.,.,.,.,0.115956791,68.65625,.,0,.,5,-1,02/01/2036
14265,0,1,12-Mar-21,1,SO,21,1,P,.,500,20,2,.,7,.,43,.,0,61.0703125,1,2,0,3,-1,02/01/2036
14259,0,1,12-Mar-21,200,SB,20,2,,.,.,.,.,.,.,.,.,.,0,.,.,0,.,4,-1,02/01/2036
14277,1,0,13-Mar-21,2,SC,20,2,P,1,.,1,2,0,20,2,34,.,0.11453751,93.546875,1,2,638,3,2,03/01/2036
14284,1,0,13-Mar-21,860,SO,35,.,P,1,9850,4,.,0,20,19,30,2789,0.096870968,68.1875,.,0,.,5,-1,03/01/2036
-14286,.,.,13-Mar-21,0,SD,28,2,P,1,100,5,2,0,28,.,25,.,0,55.5625,2,1,0,3,0,03/01/2036
-14268,.,.,13-Mar-21,0,SO,18,0,P,.,.,27,1,.,28,0,22,.,0.194199125,78.203125,.,1,0,3,-1,03/01/2036
-14283,.,.,13-Mar-21,0,SO,17,0,P,.,.,.,.,.,0,0,2,.,0.690283591,42.359375,.,0,.,5,-1,03/01/2036
-14272,.,.,13-Mar-21,0,SC,25,5,P,.,1200,14,2,.,5,3,.,.,0.291768009,56.40625,2,2,1071,2,0,03/01/2036
-14285,.,.,13-Mar-21,0,SA,19,1,P,.,.,29,1,.,.,.,.,.,0.455058131,44.8671875,1,1,0,3,1,03/01/2036
-14276,.,.,13-Mar-21,1000,SE,25,.,R,.,.,13,1,0,.,0,.,.,0.121053694,71.328125,.,1,0,3,-1,03/01/2036
-14278,.,.,13-Mar-21,540,SF,23,1,R,.,200,12,1,227,.,0,.,.,0,35.25,1,1,246,3,1,03/01/2036
-14273,.,.,13-Mar-21,0,SB,36,1,H,.,.,.,.,.,.,.,.,.,0,.,.,0,.,4,-1,03/01/2036
14281,0,1,13-Mar-21,1,SD,20,1,P,.,50,14,1,.,8,1,40,.,0.096254535,79.703125,1,1,21,3,-1,03/01/2036
-14314,.,.,16-Mar-21,0,SE,17,1,P,1,.,2,.,0,8,.,33,.,0.042573728,75.421875,2,0,.,5,0,06/01/2036
-14296,.,.,16-Mar-21,0,SA,18,0,P,.,150,11,1,40,3,0,29,62,0.153938573,83.15625,1,1,0,3,0,06/01/2036
-14288,.,.,16-Mar-21,0,SH,19,2,P,.,.,41,1,.,7,0,15,.,0,78.359375,1,1,0,3,0,06/01/2036
-14287,.,.,16-Mar-21,0,SL,17,0,P,.,.,.,.,.,8,0,11,.,0.096010523,78.828125,1,0,.,5,1,06/01/2036
14299,1,0,16-Mar-21,100,SO,18,.,P,.,.,.,.,.,27,.,11,.,0,44.296875,.,0,.,5,-1,06/01/2036
-14294,.,.,16-Mar-21,0,SC,18,0,P,.,.,26,1,.,7,.,8,.,0.003591459,46.1875,1,1,0,3,0,06/01/2036
-14307,.,.,16-Mar-21,0,SB,42,3,P,1,250,2,4,1365,7,8,11,124,0.073505133,36.28125,1,2,0,3,1,06/01/2036
-14304,.,.,16-Mar-21,0,SO,21,2,R,.,150,13,.,30,5,4,9,.,0.108193059,.,.,0,.,5,-1,06/01/2036
14311,1,0,16-Mar-21,500,SO,18,2,P,.,.,48,1,.,0,0,8,.,0,83.734375,.,1,0,3,-1,06/01/2036
-14300,.,.,16-Mar-21,0,SO,21,2,P,.,.,34,1,.,.,.,5,.,0,32.71875,.,1,0,3,-1,06/01/2036
14305,1,0,16-Mar-21,0,SO,16,99999,P,.,.,.,.,.,11,.,4,.,0.038482135,24.65625,.,0,.,5,-1,06/01/2036
-14318,.,.,16-Mar-21,1320,SL,27,99999,R,1,.,4,1,29,.,.,2,.,0,.,1,1,0,3,2,06/01/2036
-14297,.,.,16-Mar-21,0,SF,38,0,R,.,.,109,2,.,.,.,.,.,0.103763592,63.9140625,2,0,.,5,0,06/01/2036
14289,1,0,16-Mar-21,1,SF,19,0,P,.,650,7,.,.,27,1,21,.,0.358605386,60.609375,1,0,.,5,0,06/01/2036
-14317,.,.,16-Mar-21,0,SB,19,4,R,3,.,3,3,141,.,.,.,.,0.018033858,91.109375,4,2,0,2,0,06/01/2036
-14322,.,.,16-Mar-21,0,SN,32,0,R,1,.,3,3,.,0,0,.,.,0.040222397,45.828125,3,0,.,5,1,06/01/2036
-14298,.,.,16-Mar-21,1,SO,29,1,R,.,.,8,1,.,.,4,.,.,0.248849821,38.4296875,2,0,.,5,0,06/01/2036
-14308,.,.,16-Mar-21,0,SN,32,99999,P,1,21000,5,1,.,.,2,.,14135,0,.,1,1,528,3,-1,06/01/2036
-14306,.,.,16-Mar-21,1,SC,27,1,R,1,200,3,1,36,.,.,.,.,0.110284662,62.6328125,1,1,0,3,2,06/01/2036
-14295,.,.,16-Mar-21,600,SB,29,.,R,1,.,2,.,.,.,.,.,.,0.006133769,58.3984375,1,0,.,5,0,06/01/2036
-14321,.,.,16-Mar-21,1020,SL,22,2,R,.,.,.,.,.,.,.,.,.,0,.,4,0,.,5,0,06/01/2036
-14292,.,.,16-Mar-21,0,SB,28,1,R,.,.,.,.,.,.,.,.,.,0.055507298,35.359375,1,0,.,5,0,06/01/2036
14319,1,0,16-Mar-21,0,SO,18,.,P,.,.,.,.,.,.,.,.,.,0.081082429,36.078125,.,0,.,5,-1,06/01/2036
-14309,.,.,16-Mar-21,920,SN,26,1,R,.,.,.,.,.,.,.,.,.,0.327060902,30.640625,.,0,.,5,-1,06/01/2036
-14302,.,.,16-Mar-21,1,SE,21,1,P,.,.,.,.,.,.,.,.,.,0,.,.,0,.,5,-1,06/01/2036
14315,0,1,16-Mar-21,0,SC,19,1,P,.,400,8,1,.,12,0,22,.,0.173975806,65.28125,.,1,0,3,-1,06/01/2036
-14330,.,.,17-Mar-21,0,SL,22,4,P,1,2850,4,3,1,6,4,22,125,0.319645575,71.078125,2,3,138,3,0,07/01/2036
14337,1,0,17-Mar-21,1,SO,21,.,P,.,.,.,.,.,5,0,9,.,0.119187149,36.4921875,.,0,.,5,4,07/01/2036
14325,1,0,17-Mar-21,1,SO,18,.,P,.,.,.,.,.,.,.,3,.,0,84.828125,.,0,.,5,-1,07/01/2036
-14341,.,.,17-Mar-21,0,SL,20,1,P,.,.,11,5,40,10,2,.,.,0.214273646,54.75,1,2,0,3,2,07/01/2036
-14340,.,.,17-Mar-21,0,SO,23,0,R,7,1250,2,2,92,.,.,.,622,0.007390316,35.921875,3,2,97,3,0,07/01/2036
14338,1,0,17-Mar-21,1,SM,23,4,R,.,.,35,1,.,.,.,.,.,0.125526125,56.1796875,.,1,0,3,-1,07/01/2036
-14326,.,.,17-Mar-21,0,SA,24,4,R,.,.,35,1,.,.,0,.,.,0.062522634,57.9453125,1,1,1171,3,1,07/01/2036
14328,1,0,17-Mar-21,0,SD,30,1,R,.,2050,7,1,0,.,.,.,1768,0.056254245,58.8984375,1,1,0,3,0,07/01/2036
-14329,.,.,17-Mar-21,0,SO,20,0,,.,.,.,.,.,.,.,.,.,0.306431019,57.6015625,.,0,.,5,-1,07/01/2036
14323,0,1,17-Mar-21,0,SO,19,1,P,1,.,4,1,.,.,.,10,.,0.251823264,48.8515625,2,1,0,3,0,07/01/2036
-14350,.,.,18-Mar-21,0,SA,19,1,P,1,250,3,2,.,8,0,14,.,0,64.875,1,2,257,3,-1,08/01/2036
14343,1,0,18-Mar-21,0,SC,18,.,P,.,.,.,.,.,23,0,5,.,0,78.703125,.,0,.,5,-1,08/01/2036
14366,1,0,18-Mar-21,760,SO,22,.,P,.,400,6,1,1,2,1,4,.,0,19.75390625,1,1,264,3,2,08/01/2036
14353,1,0,18-Mar-21,500,SD,19,2,P,.,.,36,2,.,13,0,17,.,0,83.890625,1,2,0,3,-1,08/01/2036
-14345,.,.,18-Mar-21,0,SA,22,0,P,.,.,28,.,0,3,3,1,.,0,.,.,0,.,5,-1,08/01/2036
-14346,.,.,18-Mar-21,0,SM,26,2,H,.,2300,18,2,1,.,.,.,463,0,.,1,2,1753,3,2,08/01/2036
-14349,.,.,18-Mar-21,1,SM,21,3,R,.,.,42,1,.,.,.,.,.,0.030798018,28.28515625,1,1,0,3,1,08/01/2036
14342,1,0,18-Mar-21,360,SK,20,.,,.,.,12,1,.,.,.,.,.,0.110220063,30.0078125,.,1,0,3,-1,08/01/2036
14357,1,0,18-Mar-21,500,SA,19,1,P,.,.,10,1,1,.,.,.,.,0.057061066,52.8515625,.,1,0,3,4,08/01/2036
-14351,.,.,18-Mar-21,1000,SF,25,.,R,2,450,4,1,.,.,0,.,465,0.268523053,41.125,4,1,0,3,0,08/01/2036
14367,1,0,18-Mar-21,600,SO,20,4,P,.,.,.,.,.,.,.,.,.,0.011149878,46.8359375,.,0,.,5,-1,08/01/2036
-14360,.,.,18-Mar-21,40,SH,19,1,P,.,.,.,.,.,.,.,.,.,0,.,.,0,.,4,-1,08/01/2036
-14347,.,.,18-Mar-21,0,SO,21,.,P,.,.,.,.,.,.,.,.,.,0,.,.,0,.,4,-1,08/01/2036
14352,0,1,18-Mar-21,260,SO,19,2,P,2,150,4,.,0,19,0,23,.,0.003027834,55.015625,2,0,.,5,1,08/01/2036
14354,0,1,18-Mar-21,0,SB,25,1,R,.,.,.,.,.,.,.,.,.,0.166990924,30.49609375,1,0,.,5,0,08/01/2036
14359,0,1,18-Mar-21,0,SC,25,1,R,.,.,.,.,.,.,.,.,.,0,51.4453125,.,0,.,5,-1,08/01/2036
-14382,.,.,19-Mar-21,460,SE,19,.,R,.,.,9,2,.,0,0,9,.,0.199463131,41.140625,1,2,0,3,3,09/01/2036
-14371,.,.,19-Mar-21,1,SO,22,.,R,1,.,2,1,26,.,.,.,.,0.008509295,57.6171875,2,1,0,3,1,09/01/2036
-14389,.,.,19-Mar-21,0,SN,20,0,R,1,1150,6,1,40,.,0,.,341,0,22.49609375,2,1,0,3,1,09/01/2036
-14387,.,.,19-Mar-21,0,SF,26,1,R,2,8250,2,1,0,.,0,.,5146,0.101533093,41.015625,1,1,908,3,1,09/01/2036
-14385,.,.,19-Mar-21,1520,FT,32,.,R,.,.,42,.,.,.,0,.,.,0.026205928,36.3203125,1,0,.,5,2,09/01/2036
-14388,.,.,19-Mar-21,0,SD,30,3,R,.,.,37,.,.,.,0,.,.,0.270288524,35.8828125,2,0,.,5,1,09/01/2036
-14383,.,.,19-Mar-21,0,SO,25,.,R,.,.,27,.,94,.,.,.,.,0.069325856,35.5234375,.,0,.,5,-1,09/01/2036
14376,1,0,19-Mar-21,1000,SB,20,.,R,1,.,4,.,0,.,0,.,.,0.15884962,55.8828125,3,0,.,5,1,09/01/2036
-14372,.,.,19-Mar-21,0,SL,22,0,R,1,.,3,.,130,.,.,.,.,0.038130413,43.3515625,2,0,.,5,0,09/01/2036
14386,1,0,19-Mar-21,0,SC,22,.,R,.,.,.,.,.,.,.,.,.,0,.,.,0,.,5,-1,09/01/2036
14373,1,0,19-Mar-21,1,SO,18,.,R,.,.,.,.,.,.,.,.,.,0,47.6171875,.,0,.,5,-1,09/01/2036
14374,0,1,19-Mar-21,500,SO,24,.,P,1,.,5,2,729,8,7,32,.,0.157791691,18.7421875,.,1,0,3,-1,09/01/2036
14380,0,1,19-Mar-21,1,SB,18,1,P,.,.,10,1,0,3,1,13,.,0.354117548,47.6328125,1,1,0,3,0,09/01/2036
-14390,.,.,20-Mar-21,0,FT,18,.,P,.,.,.,.,.,9,0,51,.,0,81.5625,.,0,.,5,-1,10/01/2036
14405,1,0,20-Mar-21,200,SO,18,.,P,.,.,.,.,.,6,.,23,.,0,43.0625,.,0,.,5,-1,10/01/2036
14393,1,0,20-Mar-21,0,FT,19,.,,.,.,50,1,.,.,0,13,.,0.071255905,74.03125,.,1,0,3,-1,10/01/2036
14401,1,0,20-Mar-21,0,SA,19,0,P,.,.,.,.,.,12,1,11,.,0,35.671875,.,0,.,5,-1,10/01/2036
14395,1,0,20-Mar-21,0,FT,18,.,P,.,1550,27,2,.,5,24,10,1395,0,45.4140625,.,1,0,3,4,10/01/2036
-14403,.,.,20-Mar-21,0,SO,20,.,P,.,.,.,.,.,19,1,6,.,0,33.375,.,0,.,5,-1,10/01/2036
-14396,.,.,20-Mar-21,1260,SN,49,1,R,.,1900,38,2,.,.,.,.,31,0.393528185,26.0390625,1,2,0,3,-1,10/01/2036
-14404,.,.,20-Mar-21,140,SO,17,.,P,.,.,43,.,74,.,.,.,.,0.074217762,27.23046875,.,0,.,5,-1,10/01/2036
14407,1,0,20-Mar-21,0,SC,22,5,R,.,.,7,.,40,.,0,.,.,0.113221054,39.859375,1,0,.,5,1,10/01/2036
-14408,.,.,20-Mar-21,0,SL,44,1,R,.,.,.,.,.,.,.,.,.,0.081312661,35.1640625,2,0,.,5,0,10/01/2036
-14392,.,.,20-Mar-21,1000,SD,35,1,R,.,.,.,.,.,.,.,.,.,0.156707606,62.6640625,.,0,.,5,-1,10/01/2036
14398,0,1,20-Mar-21,0,SO,20,1,P,.,.,17,1,.,8,1,26,.,0,32.703125,1,1,393,3,-1,10/01/2036
14394,0,1,20-Mar-21,1,SA,22,1,P,.,.,19,2,.,28,3,4,.,0.089224788,56.7890625,2,1,372,3,1,10/01/2036
14391,0,1,20-Mar-21,700,SC,27,1,P,3,.,3,2,64,.,.,.,.,0.054749291,52.5234375,3,2,0,3,1,10/01/2036
14406,0,1,20-Mar-21,0,SA,24,1,R,.,.,8,1,.,.,2,.,.,0.065465172,61.7109375,1,0,.,5,2,10/01/2036
-14443,.,.,24-Mar-21,0,SD,22,2,P,.,4050,15,3,44,27,5,105,464,0.146266126,59.6171875,1,2,1819,3,1,14/01/2036
-14411,.,.,24-Mar-21,0,SA,19,1,P,.,950,10,1,.,20,2,57,.,0.063249197,46.7890625,1,1,0,3,0,14/01/2036
14435,1,0,24-Mar-21,1,SA,22,6,P,.,.,13,2,0,27,.,36,.,0.184380724,61.921875,1,2,333,3,-1,14/01/2036
14442,1,0,24-Mar-21,1,SL,20,3,P,.,350,9,2,30,21,2,24,186,0.078017051,74.75,1,2,1289,3,-1,14/01/2036
-14420,.,.,24-Mar-21,0,SA,19,0,P,.,.,20,1,.,6,0,22,.,0.102830049,70.296875,2,1,4,3,0,14/01/2036
14431,1,0,24-Mar-21,520,SO,18,.,P,.,.,.,.,.,10,0,13,.,0.176426007,55.671875,.,0,.,5,-1,14/01/2036
14439,1,0,24-Mar-21,1,SO,16,99999,P,.,.,.,.,.,8,.,15,.,0.419480177,36.3203125,.,0,.,5,-1,14/01/2036
-14432,.,.,24-Mar-21,1,SH,20,1,R,1,300,4,2,.,.,.,12,.,0,71.234375,2,2,0,3,1,14/01/2036
14410,1,0,24-Mar-21,0,FT,12,.,P,.,.,.,.,.,.,.,5,.,0,39.96875,.,0,.,5,-1,14/01/2036
-14423,.,.,24-Mar-21,200,SO,21,.,P,.,500,30,.,.,4,.,4,248,0.036456512,57.578125,1,0,.,5,0,14/01/2036
14428,1,0,24-Mar-21,1,SO,20,2,P,.,.,21,1,.,18,1,3,.,0,74.890625,1,1,0,3,0,14/01/2036
-14436,.,.,24-Mar-21,1,SA,20,1,P,.,650,12,2,85,.,2,2,713,0,45.71875,1,2,796,3,-1,14/01/2036
-14415,.,.,24-Mar-21,0,SO,17,0,P,.,.,.,.,.,0,0,.,.,0.013771397,6.376953125,1,0,.,5,0,14/01/2036
-14418,.,.,24-Mar-21,0,SC,17,0,P,.,.,.,.,.,20,0,39,.,0,64.3125,1,0,.,5,0,14/01/2036
-14412,.,.,24-Mar-21,1,SM,24,0,R,.,.,10,3,.,.,0,.,.,0.178280443,15.24609375,4,1,0,3,0,14/01/2036
-14424,.,.,24-Mar-21,700,SL,31,1,R,1,.,1,3,0,.,.,.,.,0,78.703125,2,3,395,3,1,14/01/2036
-14430,.,.,24-Mar-21,0,SA,21,3,R,.,.,8,.,35,.,0,.,.,0.57081713,43.84375,.,0,.,5,-1,14/01/2036
-14414,.,.,24-Mar-21,400,SO,43,.,R,1,650,5,.,165,.,4,.,.,0,59.2734375,2,0,.,5,0,14/01/2036
-14427,.,.,24-Mar-21,1000,SL,31,.,R,1,250,1,.,.,.,.,.,0,0.028152737,52.3515625,2,0,.,5,0,14/01/2036
-14421,.,.,24-Mar-21,300,SK,19,.,R,.,.,.,.,.,.,.,.,.,0.017786109,14.65625,1,0,.,5,0,14/01/2036
-14446,.,.,24-Mar-21,0,SA,21,1,R,.,.,.,.,.,.,.,.,.,0.151933298,52.75,.,0,.,5,-1,14/01/2036
14440,1,0,24-Mar-21,0,SO,14,99999,P,.,.,.,.,.,.,.,.,.,0.023746201,56.640625,.,0,.,5,-1,14/01/2036
14438,0,1,24-Mar-21,0,SE,20,2,P,1,2550,4,1,0,23,2,31,.,0,57.234375,1,1,799,3,2,14/01/2036
14445,0,1,24-Mar-21,1800,SC,41,2,H,4,900,6,2,.,.,0,.,.,0,.,3,2,607,3,1,14/01/2036
14429,0,1,24-Mar-21,2000,FT,36,.,R,.,.,21,.,225,.,.,.,.,0.126319865,80.828125,.,0,.,5,-1,14/01/2036
14425,0,1,24-Mar-21,0,SO,34,0,R,.,.,.,.,.,.,.,.,.,0.16601604,26.4609375,.,0,.,5,-1,14/01/2036
-14458,.,.,22-Mar-21,1,SA,18,0,P,.,.,.,.,.,20,0,14,.,0.27172707,82.59375,.,0,.,5,-1,12/01/2036
14447,1,0,22-Mar-21,1000,SC,22,.,,.,.,27,1,2560,.,.,8,.,0.056677794,88.15625,.,1,0,3,-1,12/01/2036
-14455,.,.,22-Mar-21,580,SO,19,.,P,.,.,9,.,.,.,.,4,.,0.059560163,39.296875,.,0,.,5,-1,12/01/2036
14451,1,0,22-Mar-21,200,SO,18,.,P,.,.,.,.,.,.,.,2,.,0,29.37890625,2,0,.,5,2,12/01/2036
